,black_rating,id,rated,turns,victory_status,white_rating,winner
15746,1592,laqPiLqq,False,147,outoftime,1708,white
15747,1486,5FSPGWl7,True,65,mate,1371,white
15748,1475,XtqNppi9,True,90,outoftime,1479,black
15749,1490,1VRjI5fa,True,61,mate,1339,white
15750,1321,FlZFwsHu,True,130,mate,1506,black
15751,1497,4PkizDwo,True,44,mate,1454,black
15752,1422,MqLZc9gZ,True,39,resign,1488,white
15753,1506,9bnjAmCe,True,43,resign,1476,white
15754,1468,eFKoGST3,True,62,resign,1397,black
15755,1338,HFhSKwDs,True,69,mate,1461,white
15756,1453,rWKqBWzt,True,56,mate,1364,black
15757,1444,IFZCBQa6,True,92,mate,1456,black
15758,1446,CsZttZBX,True,68,mate,1400,black
15759,1486,rO1FhHQY,True,65,resign,1435,white
15760,1427,fPYdqEFS,True,72,mate,1354,black
15761,1361,skUoJSNr,True,51,mate,1418,white
15762,1407,06Bm6AK0,True,90,mate,1409,black
15763,1319,ZDbvSP3g,True,129,outoftime,1399,white
15764,1388,Rzn6iP9a,True,48,mate,1386,black
15765,1436,nTD5VGd6,True,54,mate,1398,black
15766,1268,gDhorvKq,True,56,mate,1409,black
15767,1400,HlfMbDq3,True,118,mate,1500,black
15768,1409,jz2Q4KF6,True,107,mate,1473,white
15769,1399,qSCXRe6d,True,46,mate,1361,black
15770,1370,UJkjouan,True,19,mate,1389,white
15771,1379,izvNVfri,True,42,resign,1381,black
15772,1382,oueLO8ee,True,39,mate,1368,white
15773,1339,94xwONHN,True,57,mate,1359,white
15774,1360,0izNlx55,True,43,mate,1348,white
15775,1359,HWapmqUt,True,79,mate,1349,white
15776,1379,vdCpgabn,True,103,mate,1415,white
15777,1405,FglBsImw,True,104,mate,1389,black
15778,1509,Y2xhAPWA,True,78,mate,1397,black
15779,1395,yAUrChQe,True,67,resign,1392,white
15780,1373,pVGFZvxX,True,66,mate,1407,black
15781,1420,XsCAKB4W,True,113,mate,1359,white
15782,1390,uSE5OKDc,True,13,resign,1410,white
15783,1399,HJ4uSbD2,True,18,resign,1429,black
15784,1391,UHbOpfDV,True,38,mate,1374,black
15785,1363,FD9T23VD,True,68,mate,1403,black
15786,1416,5peeAq84,True,37,resign,1350,white
15787,1406,Dh00ngOC,True,38,resign,1355,black
15788,1710,PVJQFwi6,True,74,resign,1782,black
15789,1697,IdZ82Ko3,True,76,resign,1734,black
15790,1775,t9q46y47,True,27,resign,1707,black
15791,1711,C6wmpTxG,True,55,resign,1978,white
15792,1549,UlzoME1g,True,48,resign,1704,white
15793,1692,ThHbksic,True,76,resign,1710,black
15794,1679,pzfKnCUe,True,168,resign,1705,black
15795,1867,QNPAmK2S,True,46,resign,1712,black
15796,1706,89AncTJX,True,114,mate,1505,black
15797,1713,amHUgntv,True,32,resign,1864,white
15799,1740,UD1PnaRe,True,95,mate,1374,white
15800,1747,GrCFwAXq,True,55,resign,1879,white
15801,1498,GJWveHwR,True,149,mate,1743,white
15802,1754,Lzff4Asf,True,83,outoftime,1730,white
15803,1733,PuX6fml6,True,30,resign,2092,white
15804,1465,CsBE5u0y,True,144,mate,1752,black
15805,1753,Y4TnHYh9,True,123,mate,1730,white
15806,1908,3PdGXJzb,True,41,resign,1760,black
15807,1755,JCpKlgOv,True,104,draw,1920,draw
15808,2112,gu8SvzFj,True,24,resign,1758,black
15809,1634,MRMWC1d8,True,39,resign,1750,white
15810,1733,OVHWb7eg,True,92,resign,1877,black
15811,1857,OadPeryr,True,109,resign,1716,white
15812,1716,dvZmhCOG,True,70,mate,1057,black
15813,1723,7mGQV4CQ,True,49,resign,1858,white
15814,1723,IFuPlxnb,False,77,resign,1888,white
15815,1927,48MueB7r,True,95,resign,1705,white
15816,1683,S7ZUTQA6,True,136,mate,2054,black
15817,2022,o9HMMGC9,True,46,resign,1686,black
15818,1685,moI37ZV0,True,21,resign,1209,black
15819,2331,NAYaLa2V,True,52,resign,1964,black
15820,2329,GqEc5RhO,True,58,mate,1754,black
15821,1613,aBqSsQkG,True,43,resign,2329,white
15822,2132,C3Oxhlwi,True,59,resign,2320,white
15823,2303,kmnsm0TV,True,76,resign,2275,black
15824,1788,7utnw2gJ,True,62,outoftime,1846,black
15825,1677,Jbvp1cvR,True,97,resign,1780,white
15826,1460,92U5vKb7,True,62,resign,1776,white
15827,1600,Tn7AiNYC,True,36,resign,1788,black
15828,1783,Haoy2uuw,True,118,resign,1552,black
15829,1792,Z35Ve929,True,71,mate,1877,white
15830,1797,CUJfMy2n,True,51,draw,1622,draw
15831,1519,QjTTCKHZ,True,45,mate,1793,white
15832,1178,fCHzoyBc,True,41,mate,1792,white
15833,1785,KGvkPTKL,True,54,mate,1655,black
15834,1777,b3tZRnvM,True,92,outoftime,1676,black
15835,1337,hPP52faV,True,59,resign,1775,white
15836,1772,biDckkF8,True,64,mate,1408,black
15837,1579,yeKt9TZn,True,103,draw,1778,draw
15838,1390,Ciu1IgzF,True,106,resign,1798,black
15839,1816,pTSGjzsp,True,69,mate,1786,white
15840,1798,YBakGSvi,True,41,resign,1764,white
15841,1916,BS5Zr8jU,True,69,mate,1783,white
15842,1517,5zrYO1vV,False,44,mate,1548,black
15843,1548,Kx78hrmY,False,99,draw,1517,draw
15844,1583,QNnp7Dds,True,164,outoftime,1558,black
15845,1636,VJkAp7YG,True,42,resign,1544,white
15846,1651,UhMiqvGp,True,107,draw,1541,draw
15847,1530,w3mg4uBK,True,58,resign,1542,black
15849,1567,HeUnDBgy,True,20,outoftime,1532,black
15850,1544,QAOsy7xq,True,62,resign,1533,white
15851,1550,tvzMoa5S,True,57,mate,1707,white
15852,1664,25AeRnsc,True,58,draw,1547,draw
15853,1534,7SPLBrM0,True,17,resign,1536,white
15854,1536,M3pdLjNy,True,37,resign,1524,white
15855,1511,4FTQZDxq,True,81,resign,1514,white
15856,1502,3Q5GjqzC,True,72,mate,1522,black
15857,1378,CMkAXLNK,True,19,resign,1489,white
15858,1511,JaL3Tgb0,False,46,resign,1489,white
15859,1489,dCkOHehy,False,7,resign,1588,black
15860,1489,y7DVNJY7,False,74,mate,1500,black
15861,1567,aNxC8zDH,False,28,resign,1489,black
15862,1566,FCl3twFf,False,21,outoftime,1489,white
15863,1489,Pn1QyDty,False,21,resign,1500,white
15864,1489,6BQddLzl,False,17,resign,1500,black
15865,1511,WbRbNsat,False,35,resign,1489,black
15866,1500,KNOOLvct,True,72,resign,1496,black
15867,1508,vOmuaME9,False,9,resign,1496,white
15868,1496,8VCLmFoa,False,76,mate,1508,black
15869,1496,XR51IIgD,False,25,resign,1527,white
15870,1496,xhwZTmXq,False,32,mate,1500,black
15871,1489,RVqzxG0F,True,67,outoftime,1485,white
15872,1496,BoObCHOz,True,31,mate,1509,white
15873,1500,6bvBvO7M,False,57,mate,2320,white
15874,1500,qNIGS4TY,False,61,mate,2193,white
15875,2193,Y74yUM2a,False,50,mate,1500,black
15876,1500,TCBKQ4Yu,False,39,mate,1462,white
15877,1816,1JGrCx32,True,47,resign,1794,white
15878,1741,k7851C3o,True,91,resign,1807,white
15879,1805,NE8IPuh0,True,14,resign,1796,white
15880,1784,gd4yPl66,True,69,resign,1817,black
15881,1774,zJZ7MLKl,True,62,resign,1748,black
15882,1805,IGtH2h2B,True,73,outoftime,1762,white
15883,1728,XBH0rs44,True,18,resign,1775,black
15884,1777,HZedL0w1,True,31,resign,2167,white
15885,1767,HwhEOWSx,True,64,resign,1742,black
15886,1735,Xor14nEH,True,110,outoftime,1779,black
15887,1613,Xp4npQfv,True,175,mate,1773,white
15888,1782,HIr4n5eZ,True,117,resign,1820,white
15889,1775,mW5UYNkj,True,34,resign,1642,black
15890,1914,wCCNUU5V,True,28,resign,1782,black
15891,1665,Ewwt7ms8,True,51,resign,1775,white
15892,1785,EJTp6yRt,True,74,resign,1791,white
15893,1725,bVA8g2N8,True,48,resign,1798,black
15894,1809,pKhxXhaP,True,71,resign,1781,white
15895,1865,QDKbbU91,True,33,resign,1797,white
15896,1787,8oEFO4Yq,True,40,resign,1765,black
15897,1701,qj072A2s,True,107,outoftime,1778,white
15898,1796,TKXIcK6u,True,40,resign,1789,black
15899,1799,MjEn9fEo,True,23,resign,1806,white
15900,1806,d1TvqCVx,True,27,mate,1900,white
15901,1809,un6hyICN,True,100,mate,1817,black
15902,1825,vqJIJEo2,True,31,resign,1895,white
15903,1792,KqUi7Qhf,True,41,resign,1815,white
15904,1827,3OxrOh7B,True,12,resign,1807,white
15905,1845,BBclUszG,True,23,resign,1546,white
15906,1819,PHcTVbBW,True,87,resign,1835,white
15907,1902,339C51ew,True,132,resign,1843,black
15908,1856,LDMa1Mor,True,72,resign,1773,white
15909,1858,N0F5Bw3r,True,164,outoftime,1801,draw
15910,1810,RQNc1qdp,True,41,resign,1849,white
15911,1764,8tEgqub6,True,30,resign,1862,black
15912,1765,jk6L6JC1,True,73,mate,1854,white
15913,1845,rHpiGZob,True,50,resign,1865,black
15914,1877,jYoypM8v,True,107,resign,1834,white
15915,1883,MT529gu5,True,29,resign,2074,white
15916,1875,kcMp6XOx,True,32,mate,1779,black
15917,1864,CRQu3YFH,True,108,mate,1886,black
15918,1898,XhSQVbSN,True,51,resign,1852,white
15919,1800,cJyqbQCv,True,79,resign,1842,white
15920,1746,Ma3dsmYw,True,90,draw,1845,draw
15921,1735,IpLIIpHg,True,98,resign,1713,black
15922,1727,aD4VH10g,True,139,mate,1619,white
15923,1760,pPUTeejt,True,79,draw,1726,draw
15924,1738,Ceu5aMII,True,139,resign,1711,white
15925,1727,V9UDvRYP,True,100,resign,1721,black
15926,1701,zCedH9Wh,True,42,mate,1739,black
15927,1749,tR1piL5f,True,61,resign,1787,white
15928,1740,Fgymvp0T,True,54,mate,1760,black
15929,1611,D5lb8oPZ,True,43,mate,1753,white
15930,1755,JqCgPBQP,True,78,draw,1702,draw
15931,1770,a5bG5De1,True,57,mate,1641,white
15932,1616,40Lw9HxH,True,90,mate,1785,black
15933,1775,g7vFtSOu,True,116,outoftime,1751,black
15934,1739,NI6WQk7C,True,104,resign,1787,black
15935,1799,Rmarl3pZ,True,101,outoftime,1767,white
15936,1688,Q1v3UFCO,True,93,outoftime,1792,white
15937,1652,WlXROd9L,True,84,draw,1796,draw
15938,1665,8UuSuizc,True,47,mate,1788,white
15939,1781,jCDvClFb,True,66,resign,1674,black
15940,1693,r4bFNSPv,True,80,resign,1812,black
15941,1803,IB2NPvd7,True,108,resign,1734,black
15942,1724,63AooKkY,True,81,resign,1794,white
15943,1603,SngyQKnt,True,96,resign,1811,black
15944,1816,bmqNmb2x,True,56,draw,1627,draw
15945,1641,OYCX3Dty,True,41,resign,1810,white
15946,1827,DaiRdZE2,True,31,mate,1623,white
15947,1620,qoVcDKtj,True,59,mate,1821,white
15948,1647,Le497xPA,True,31,resign,1800,white
15949,1648,ltYQ7KuP,True,151,resign,1794,white
15950,1662,TglXaqpn,True,52,mate,1809,black
15951,1660,ubMcWJVE,True,47,mate,1802,white
15952,1795,7xFoBE87,True,88,resign,1667,black
15953,1788,yPw0A31w,True,70,resign,1679,black
15954,1686,xCYtQhhQ,True,71,resign,1780,white
15955,1771,DuvE9ovK,True,42,resign,1694,black
15956,1765,5FdPV1wN,True,16,outoftime,1622,black
15957,1759,c8bY12Pd,True,98,resign,1776,black
15958,1740,mJEfuyvG,True,72,resign,1788,black
15959,1724,47BoWSz7,True,56,mate,1794,black
15960,1959,9wUtTJwa,True,74,resign,1800,black
15961,1807,l5csrTDU,True,77,resign,1952,white
15962,1797,KTbYyCmm,True,48,mate,1754,black
15963,2036,Gmg0LaRk,True,39,resign,2579,white
15964,2577,uN9hfHQ0,True,44,outoftime,2037,black
15965,2039,b7GNtqEm,True,33,resign,2574,white
15966,2571,Jc9LZq1X,True,92,resign,2040,black
15967,2043,E5OEZu4q,True,53,outoftime,2367,white
15968,2099,A7zUyrmv,True,53,resign,2029,white
15969,2033,6QVNKRUY,True,49,resign,2324,white
15970,2368,40JY0X0H,True,72,mate,2033,black
15971,2039,ZRWOIios,True,97,outoftime,2214,white
15972,2154,H32dyxIw,True,61,resign,2024,white
15973,2022,SGqPmZt3,True,77,mate,2013,white
15974,2020,piT83aLA,True,49,resign,2163,white
15975,2018,9wqboiBt,True,185,draw,2070,draw
15976,2023,XyhOGoov,True,43,resign,2245,white
15977,2031,Skc2IjkW,True,35,resign,2149,white
15980,1662,CUKgSSjE,True,86,resign,1814,black
15981,1778,zmsM9oJU,False,56,resign,1711,black
15982,1778,a2P7cczz,False,16,resign,1756,black
15983,1656,1S6T33bR,False,87,resign,1778,white
15984,1778,Cd4PYJlI,False,17,resign,1610,black
15985,1932,1rAcZvd6,False,107,resign,1778,white
15986,1723,UOngn3Vj,False,55,resign,1778,white
15987,1795,nGSOCXeX,True,89,draw,1778,draw
15988,1761,2i8M8PYT,True,104,resign,1966,black
15989,1755,zai4lyoG,True,113,resign,1750,white
15990,1738,9A1eXn6y,True,19,resign,1768,black
15991,1681,sFonRNXE,True,87,mate,1728,white
15992,1811,UUj52d9a,True,58,resign,1737,black
15993,1735,0e7ApfSw,True,160,draw,1811,draw
15994,1748,t3SooueB,True,64,resign,1691,white
15995,1830,4g2gXtn1,True,10,resign,1757,black
15996,1820,VOZWaD9f,True,80,mate,1766,black
15997,1527,YazXH3hj,True,154,resign,1785,black
15998,1778,s5AC4oIq,True,52,resign,1641,black
15999,1790,2SdmvExO,True,19,mate,1761,white
16000,1806,JHowfAbR,True,61,resign,1650,white
16001,1657,kW6EenWd,True,55,resign,1799,white
16002,1816,8sb8H0TT,True,55,mate,1641,white
16003,1788,ah3QWEVy,True,17,resign,1805,white
16004,2179,WGzp0MEQ,True,34,resign,1807,black
16005,1825,VooWFavf,True,130,resign,1577,white
16006,1681,DNJXBkLj,True,58,resign,1841,black
16007,1836,Lb8iTUE4,True,150,resign,1634,black
16008,1853,iMM1B6Zd,True,135,mate,1621,white
16009,1758,z0Dq8Oo3,True,119,resign,1845,white
16010,1857,Si9SSqsv,True,59,mate,1827,white
16011,1812,t8iqYxqb,True,81,resign,1847,white
16012,1736,gbwsKigN,True,62,resign,1862,black
16013,1868,omCbgMbT,True,113,draw,1644,draw
16014,1868,IYoYS6wg,False,71,resign,1829,white
16015,1645,8SwkrTuK,False,45,resign,1868,white
16016,1675,jraGlBPe,False,103,resign,1868,white
16017,1662,nr1bYwfb,False,41,outoftime,1868,white
16018,1868,msXKrSLX,False,116,resign,1662,black
16019,1662,5rFE06Ga,False,60,resign,1868,black
16020,1868,IZan8nG3,False,142,resign,1662,black
16021,1706,hzwFK4xU,False,84,outoftime,1868,black
16022,1769,xF8GBOEc,False,29,resign,1868,black
16023,1868,qeRNLEZa,False,81,outoftime,1579,white
16024,1868,dUqh4kfq,False,35,mate,1880,white
16025,1868,GOad1ROm,False,65,resign,1770,black
16026,1868,5Q26Dpdo,False,62,resign,1701,black
16027,1868,DMJlgOSX,False,12,resign,1805,black
16028,1614,Q5qr0lul,False,46,resign,1868,white
16029,1868,WXq3dsd5,False,95,resign,1758,white
16030,1074,DTs7W2yv,True,20,resign,1787,black
16031,1787,7y7fejV3,True,51,resign,1393,white
16032,1393,IW8v2zDI,False,4,mate,1787,black
16033,1296,N0ZyRvtx,True,27,resign,1787,white
16034,2188,xzBtdSN1,False,40,resign,1787,black
16035,2188,a5Lc7jtL,False,31,resign,1787,black
16036,1500,pfetxTJL,True,40,resign,1787,black
16037,1787,g0MpW3Ex,False,16,draw,1802,draw
16038,1787,HIGbY7zh,False,42,mate,1828,black
16039,1674,REVvp41M,True,72,resign,1828,black
16040,1830,KNtf7tVE,True,39,resign,1502,white
16041,1583,5zJd0phI,True,33,outoftime,1772,white
16042,1803,keCmwER7,True,59,resign,1263,white
16043,1500,R70Iac8H,True,45,resign,1390,white
16044,1294,f4KiOtsa,False,45,resign,1158,white
16045,1158,7TcAqU9u,False,46,resign,1371,white
16046,1172,SyrxsGZg,True,37,resign,1452,white
16047,1105,MPgZROzZ,True,40,resign,1332,black
16048,1134,7jlkeHMy,True,3,resign,1242,white
16049,1134,kK0wOwPH,False,3,resign,1242,white
16050,1500,eFcWtJ25,False,44,mate,1134,black
16051,1134,Yg2kT6sJ,False,65,mate,1668,white
16052,1558,hxjh2Bb6,True,16,resign,1143,black
16053,1883,gAxWSXWg,False,47,resign,2305,white
16054,2305,SjtO7Sp3,False,32,resign,1883,black
16055,1883,FOT06Of0,False,25,resign,2305,white
16056,2305,8GOV8NfH,False,55,resign,1883,black
16057,2085,B7DNDike,False,118,resign,2305,black
16058,2305,02T5yk22,False,102,resign,2085,black
16059,1062,OxQVFO8j,True,96,outoftime,1182,black
16060,1278,MEvGCIPh,True,45,resign,1302,white
16061,1175,MzrRqSPO,True,105,resign,1104,white
16062,1172,PQKnP6ac,True,94,mate,1500,black
16063,1500,tP5qzKVY,False,42,mate,1500,black
16064,1500,i2hVq0L7,False,15,mate,1500,white
16065,947,TLucE71g,True,47,mate,1072,white
16066,1816,ExYyvhzz,True,105,resign,1801,white
16067,1829,kCfYzc1G,True,165,draw,1578,draw
16068,1587,ooMZVcnu,True,123,resign,1807,white
16069,1315,3X1JmflS,True,73,mate,1779,white
16070,1622,iYARd91q,True,71,resign,1735,white
16071,1781,S9xfHjU6,True,70,resign,1772,black
16072,1712,O6pzeOYP,True,60,resign,1794,black
16073,1784,584UFtfW,True,32,resign,1765,black
16074,1830,lX79PFe3,True,17,resign,1836,white
16075,1796,B5Cy8Aeg,True,46,mate,1558,black
16076,1565,VwP3yC8T,True,67,resign,1746,white
16077,1653,BKr9M5by,True,56,mate,1573,black
16078,1452,sipCV6bn,True,41,resign,1500,white
16079,1578,NVD519PN,True,101,resign,1576,white
16080,1582,654WDv8F,True,111,outoftime,1727,white
16081,1591,0eKALJti,True,127,outoftime,1670,white
16082,1523,COL82SOc,True,46,resign,1582,white
16083,1607,fZhuKQCc,True,88,outoftime,1592,black
16084,1580,itEQezib,True,2,resign,1629,black
16085,1590,2gxIFX4A,True,89,outoftime,1593,white
16086,1620,4adqUa1j,True,60,outoftime,1600,black
16087,1571,xhuM8E4C,True,45,resign,1590,white
16088,1601,SPnlW0kv,True,49,mate,1586,white
16089,1557,gQnBNUt9,True,58,resign,1612,black
16090,1601,lkI9wQBt,True,58,mate,1590,black
16091,1600,3oYOa66y,True,12,resign,1612,black
16092,1592,xLqnIlm7,True,46,resign,1587,black
16093,1650,VrZ2Ahqm,True,52,outoftime,1602,black
16094,1422,fyVFKjqJ,True,89,resign,1596,white
16095,1593,xRX5jbdg,True,35,mate,1585,white
16096,1596,BvxZN0bj,True,65,outoftime,1573,white
16097,1609,MNM33IdW,True,75,outoftime,1539,white
16098,1621,MqOhP9JT,True,73,mate,1589,white
16099,1618,sU0PS0Um,True,132,mate,1632,black
16100,1621,rtHn8YWk,True,48,resign,1624,black
16101,1678,9oanjCLv,True,30,mate,1630,black
16102,1757,tgrHrIij,True,104,mate,1638,black
16103,1648,e5kmFJg4,True,75,outoftime,1661,white
16104,1237,oIxiCRze,True,74,mate,1668,black
16105,1661,dhiViawN,True,80,resign,1517,black
16106,1500,gxzn5ILf,False,93,mate,1661,white
16107,1673,oYiejKXW,True,111,resign,1621,white
16108,1642,gHqdbY0s,True,41,resign,1670,white
16109,1663,u6ntA5Mh,True,52,resign,1532,black
16110,1643,RDrXsTzA,True,118,outoftime,1638,black
16111,1631,EVmXJUBy,True,42,resign,1684,black
16112,1616,ZMwACxoj,True,40,resign,1621,white
16113,1616,9RI4ShpQ,True,24,mate,1413,black
16114,1558,1ThiZFTf,True,59,resign,1607,white
16115,1596,ezPxYgaR,True,72,resign,1594,black
16116,1585,v6nJBrSq,True,60,resign,1588,black
16117,1538,6XDlQZrr,True,129,mate,1576,white
16118,1567,cDlt1aBp,True,100,mate,1508,black
16119,1556,igbLsMGn,True,54,mate,1560,black
16120,1493,KQktpFGZ,True,41,resign,1547,white
16121,1495,krLty8qs,True,34,resign,1537,white
16122,1547,xd0IP5tx,True,29,mate,1594,white
16123,1531,iGsoPNTe,True,34,resign,1394,black
16124,1503,ni8NABL7,True,73,outoftime,1522,white
16125,1817,JQLpQTDO,True,71,mate,1816,white
16126,1721,jY6sMCjC,True,82,mate,1831,black
16127,1814,ziibDMiw,True,50,resign,2043,black
16128,1826,yhTvPoNi,True,35,mate,1802,white
16129,1796,A7mg738l,True,61,resign,1615,black
16130,1915,LrsofoFD,True,28,resign,1804,black
16131,1809,pxuH7FQb,True,57,resign,2005,white
16132,1924,q4mMxUH0,True,52,resign,1817,black
16133,1808,rJFUwUaf,True,59,mate,1806,white
16134,2013,Nho4dlOK,True,76,resign,1826,black
16135,1824,bjSdNozI,True,8,resign,1391,black
16136,1736,oq0d1ySj,True,94,resign,1839,black
16137,1802,pSNfutBI,True,91,mate,1828,white
16138,1830,Ddz9LtBp,True,93,outoftime,2318,white
16139,1815,6pMreZVx,True,74,mate,1746,black
16140,1564,gZnpsJAg,True,19,resign,1810,white
16141,1799,wEjz0UoU,True,66,resign,1797,black
16142,1796,xO0cXQFO,True,34,mate,1435,black
16143,1655,K3GDLV5U,True,45,mate,1591,white
16144,1591,SHzqcUTw,False,65,resign,1879,black
16145,1650,dKSH9sg9,True,53,mate,1562,white
16146,1534,Wy8A4a37,True,46,resign,1602,black
16147,1579,QoAuqUUI,True,88,draw,1538,draw
16148,1567,IfQC0hNI,True,4,outoftime,1606,black
16149,1506,X0xuUQZp,False,50,resign,1651,black
16150,1396,vZuDXazd,True,22,resign,1709,black
16151,1640,aQiFITce,True,47,mate,1677,white
16152,1636,aKOMIc6y,True,60,resign,1650,black
16153,1659,etWaSyEG,False,88,outoftime,1772,black
16154,1772,VCvEs4nz,True,69,outoftime,1659,white
16155,1772,FMUTtWge,True,49,resign,1659,white
16156,1772,WKWLeQwa,True,96,mate,1866,black
16157,1772,oYRCJIcm,True,95,outoftime,1744,white
16158,1612,UXAiUqR2,True,52,resign,1772,black
16159,1943,5KXpQ8Eg,False,33,resign,1772,white
16160,1772,B9kL38Qx,True,83,mate,1943,white
16161,1760,cKOKXCNC,True,74,resign,1775,black
16162,1750,E1XAjGyK,True,2,outoftime,1710,black
16163,1757,YqRnZczd,True,89,mate,1870,white
16164,1622,FDx0SN5E,True,15,mate,1750,white
16165,1739,x5OHZ35E,True,63,resign,1726,black
16166,1726,YLEhbCoT,True,66,resign,1720,white
16167,1732,T2Mpjfid,True,67,mate,1714,white
16168,1701,HjDSboqR,True,32,mate,1744,black
16169,1746,vWa5z2QY,True,108,draw,1689,draw
16170,1764,x0IFo09R,True,75,mate,1551,white
16171,1756,xqFuG8Lw,True,50,outoftime,1649,black
16172,1751,7enuHnjC,True,42,resign,1659,black
16173,1754,dLo0G4av,True,83,resign,1739,white
16174,1751,4XdGpCQS,True,57,resign,1742,white
16175,1775,WnFVWXmw,True,69,resign,1738,white
16176,1575,nwW5y3tk,True,51,mate,1731,white
16177,1736,pRCmqlXa,True,172,draw,1571,draw
16178,1632,4S8krDaZ,True,33,resign,1728,white
16179,1745,LuvOHbrp,True,73,outoftime,1570,white
16180,1744,0QjmOW96,True,33,resign,1675,black
16181,1568,oNh8e6Ls,True,95,resign,1737,white
16182,1752,7eW2Ciud,True,45,mate,1659,white
16183,1777,PUWfN9Qt,True,51,mate,1641,white
16184,1695,0vRRV2Vg,True,88,mate,1793,black
16185,1805,7S6KCcMV,True,129,outoftime,1816,white
16186,1486,Tz9AkJQ3,True,66,mate,1874,black
16187,1602,0EEym5Qa,True,61,resign,1833,white
16188,1215,XaatUAZc,True,41,mate,1691,white
16189,1244,J4txJzvf,True,104,mate,1280,black
16190,1659,Rzr2xcbk,True,28,mate,1297,black
16191,1172,bF18yK0y,True,52,resign,1427,black
16192,1172,H4iU906s,False,103,mate,1572,white
